Fecha,Tipo Entidad,Código Entidad,Código Tipo Persona,Código Sexo,Código Tipo Garantía,Código Tamaño Empresa,Código Tipo Crédito,Código Producto,Código Plazo,Monto Desembolsado,Tasa,Margen UVR,Número Desembolsos,Código Grupo Étnico,Tipo Tasa,Código Clase Deudor,Código Antiguedad,Código Rango Monto,Código CIIU,Código Municipio
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$25500,25,0,2,7,FS,2,10,201,4782,5001
2023-09-29 00:00:00,1,63,1,1,1,10,1,102,202,$25510,41.75,0,1,7,FS,2,10,201,8523,13001
2023-09-29 00:00:00,1,42,1,1,1,10,1,102,202,$25580,0,0,1,7,FS,2,10,201,1063,76001
2023-09-29 00:00:00,1,49,1,1,1,10,1,102,202,$25700,0,0,1,7,FS,2,10,201,90,50001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$25750,0,0,1,7,FS,2,10,201,10,41359
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$25750,0,0,1,7,FS,2,10,201,10,70508
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$25750,0,0,1,7,FS,2,10,201,5021,73563
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$25756,0,0,1,7,FS,2,10,201,10,73236
2023-09-29 00:00:00,1,56,1,1,1,10,1,102,202,$25800,0,0,2,7,FS,2,10,201,6910,20001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$25800,0,0,2,7,FS,2,10,201,4799,68001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$25800,0,0,2,7,FS,2,10,201,8699,81736
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$25800,10.46,0,2,7,FS,2,10,201,10,70265
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$25800,37.03,0,2,7,FS,2,10,201,4921,52356
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,"$25820,8",0,0,1,7,FS,2,10,201,4721,5001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$25850,0,0,1,7,FS,2,10,201,1812,50006
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$25896,37.03,0,1,7,FS,2,10,201,4719,68081
2023-09-29 00:00:00,1,2,1,1,1,10,1,102,202,$25900,0,0,1,7,FS,2,10,201,8610,5001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$25900,0,0,1,7,FS,2,10,201,4722,5001
2023-09-29 00:00:00,1,42,1,1,1,10,1,102,202,$25900,0,0,1,7,FS,2,10,201,9602,19001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$25900,0,0,1,7,FS,2,10,201,10,25368
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$25900,0,0,1,7,FS,2,10,201,6910,73001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$25900,0,0,1,7,FS,2,10,201,2670,76001
2023-09-29 00:00:00,1,56,1,1,1,10,1,102,202,$25900,0,0,1,7,FS,2,10,201,6920,76520
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$25900,0,0,1,7,FS,2,10,201,8299,76892
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$25900,24.9,0,1,7,FS,2,10,201,8810,8573
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$25900,24.9,0,1,7,FS,2,10,201,3520,25175
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$25901,37.03,0,1,7,FS,2,10,201,9412,5360
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$25901,37.03,0,1,7,FS,2,10,201,4922,17001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$25970,0,0,1,7,FS,2,10,201,240,73349
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$25999,0,0,1,7,FS,1,10,201,20,15001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$25999,0,0,1,7,FS,1,10,201,9609,50001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$25999,0,0,1,7,FS,2,10,201,6190,5615
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$25999,0,0,1,7,FS,2,10,201,9329,5631
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$25999,0,0,1,7,FS,2,10,201,1392,5736
2023-09-29 00:00:00,1,49,1,1,1,10,1,102,202,$25999,0,0,1,7,FS,2,10,201,10,8141
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$25999,0,0,1,7,FS,2,10,201,5519,15407
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$25999,0,0,1,7,FS,2,10,201,10,86569
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$25999,24.9,0,1,7,FS,2,10,201,7320,76892
2023-09-29 00:00:00,1,56,1,1,1,10,1,102,202,$26000,0,0,1,7,FS,2,10,201,8512,5001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26000,0,0,1,7,FS,2,10,201,3240,11001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26000,0,0,1,7,FS,2,10,201,4711,76130
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26000,24.9,0,1,7,FS,2,10,201,4511,18001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26000,42,0,1,7,FS,2,10,201,10,85225
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26020,0,0,3,7,FS,2,10,201,8415,54001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26048,0,0,2,7,FS,2,10,201,4729,76520
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26058,0,0,2,7,FS,2,10,201,7810,5001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26112,0,0,1,7,FS,1,10,201,10,8078
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26159,0,0,1,7,FS,1,10,201,4311,11001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26159,0,0,1,7,FS,2,10,201,4649,5088
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26159,0,0,1,7,FS,2,10,201,1011,50001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26159,0,0,1,7,FS,2,10,201,9499,54001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26159,0,0,1,7,FS,2,10,201,4651,63401
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26159,0,0,1,7,FS,2,10,201,8610,66001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26159,0,0,1,7,FS,2,10,201,8559,66594
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26159,0,0,1,7,FS,2,10,201,4923,85001
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26250,24.9,0,1,7,FS,2,10,201,8699,76834
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26400,0,0,1,7,FS,2,10,201,7500,5266
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26400,0,0,1,7,FS,2,10,201,8621,5266
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26400,0,0,1,7,FS,2,10,201,710,11001
2023-09-29 00:00:00,1,42,1,1,1,10,1,102,202,$26400,0,0,1,7,FS,2,10,201,4789,13001
2023-09-29 00:00:00,1,42,1,1,1,10,1,102,202,$26400,0,0,1,7,FS,2,10,201,4290,25899
2023-09-29 00:00:00,1,56,1,1,1,10,1,102,202,$26400,0,0,1,7,FS,2,10,201,9005,68001
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26400,37.03,0,1,7,FS,2,10,201,7020,25175
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26400,37.03,0,1,7,FS,2,10,201,1811,73001
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26400,37.03,0,1,7,FS,2,10,201,90,76113
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26414,37.03,0,1,7,FS,2,10,201,4761,76001
2023-09-29 00:00:00,1,55,1,1,1,10,1,102,202,"$26425,68",41.95,0,1,7,FS,2,10,201,10,25286
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26500,0,0,1,7,FS,1,10,201,8299,13001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26601,0,0,1,7,FS,2,10,201,8522,54498
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26650,0,0,1,7,FS,2,10,201,9602,66400
2023-09-29 00:00:00,1,57,1,1,1,10,1,102,202,$26653,0,0,1,7,FS,2,10,201,10,15001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26664,0,0,1,7,FS,1,10,201,4649,81300
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26664,0,0,1,7,FS,2,10,201,3311,11001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26664,0,0,1,7,FS,2,10,201,1709,19001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26664,0,0,1,7,FS,2,10,201,10,63302
2023-09-29 00:00:00,1,42,1,1,1,10,1,102,202,$26700,0,0,2,7,FS,2,10,201,4782,73001
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26700,24.9,0,3,7,FS,2,10,201,5221,76001
2023-09-29 00:00:00,1,55,1,1,1,10,1,102,202,"$26740,34",41.95,0,1,7,FS,2,10,201,8621,76520
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26808,0,0,2,7,FS,2,10,201,10,5093
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26853,0,0,1,7,FS,2,10,201,1084,50287
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,1,10,201,4759,5266
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,1,10,201,81,54001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,1,10,201,8299,66170
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,1,10,201,4769,73268
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,1,10,201,5122,76001
2023-09-29 00:00:00,1,49,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,1,10,201,10,85410
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,8521,5001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4541,5266
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,3290,5631
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4661,8001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4773,8001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4769,8758
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,5914,11001
2023-09-29 00:00:00,1,42,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,2012,11001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,1081,13001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4620,13001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,7490,15001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,8423,15001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4752,15238
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4774,15572
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,6810,17001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4719,25286
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4755,25377
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,5621,25377
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,90,25430
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4775,25473
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,6190,25799
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,20,41001
2023-09-29 00:00:00,1,42,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,6920,41001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,10,44110
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,10,44855
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,7710,47001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4771,52001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,5611,52001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4755,54001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,5511,54001
2023-09-29 00:00:00,1,56,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,81,63001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,20,63190
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4754,63401
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,9412,66001
2023-09-29 00:00:00,1,42,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4799,66001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,7500,68001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4631,68001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4792,68001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,6190,68001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,8553,68001
2023-09-29 00:00:00,1,57,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,10,68307
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,20,68547
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,10,68669
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4642,70215
2023-09-29 00:00:00,1,56,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,4773,76001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,210,76020
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,9609,76147
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,7310,76364
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26900,0,0,1,7,FS,2,10,201,6910,81001
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26900,24.9,0,1,7,FS,2,10,201,4663,15001
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26900,24.9,0,1,7,FS,2,10,201,1081,25754
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26900,24.9,0,1,7,FS,2,10,201,10,25772
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26900,24.9,0,1,7,FS,2,10,201,90,41298
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26900,24.9,0,1,7,FS,2,10,201,5820,52001
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26900,24.9,0,1,7,FS,2,10,201,4719,68307
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26900,24.9,0,1,7,FS,2,10,201,20,73449
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26900,24.9,0,1,7,FS,2,10,201,8622,76147
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26900,24.9,0,1,7,FS,2,10,201,1040,76892
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26900,24.9,0,1,7,FS,2,10,201,4771,88001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26900,25,0,1,7,FS,2,10,201,10,5647
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26900,25,0,1,7,FS,2,10,201,141,66001
2023-09-29 00:00:00,1,63,1,1,1,10,1,102,202,$26900,25.05,0,1,7,FS,2,10,201,3211,11001
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$26900,37.03,0,1,7,FS,2,10,201,1811,11001
2023-09-29 00:00:00,1,12,1,1,1,10,1,102,202,$26900,38.48,0,1,7,OTR,2,10,201,82,17001
2023-09-29 00:00:00,1,54,1,1,1,10,1,102,202,$26900,41.33,0,1,7,FS,2,10,201,5223,76001
2023-09-29 00:00:00,1,54,1,1,1,10,1,102,202,$26900,41.93,0,1,7,FS,2,10,201,8691,76109
2023-09-29 00:00:00,1,55,1,1,1,10,1,102,202,$26900,41.95,0,1,7,FS,2,10,201,9609,5001
2023-09-29 00:00:00,1,55,1,1,1,10,1,102,202,$26900,41.95,0,1,7,FS,2,10,201,8622,11001
2023-09-29 00:00:00,1,55,1,1,1,10,1,102,202,$26900,41.95,0,1,7,FS,2,10,201,10,23466
2023-09-29 00:00:00,1,55,1,1,1,10,1,102,202,$26900,41.95,0,1,7,FS,2,10,201,10,95001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$26900,42,0,1,7,FS,2,10,201,7020,70215
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26914,0,0,1,7,FS,1,10,201,4643,5001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26930,0,0,1,7,FS,1,10,201,10,76606
2023-09-29 00:00:00,1,55,1,1,1,10,1,102,202,"$26938,78",41.95,0,1,7,FS,2,10,201,90,25612
2023-09-29 00:00:00,1,63,1,1,1,10,1,102,202,$26970,41.75,0,1,7,FS,2,10,201,5530,76001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$26986,0,0,2,7,FS,2,10,201,4754,13001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,"$26999,97",0,0,1,7,FS,2,10,201,4771,85001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$27000,0,0,1,7,FS,2,10,201,7310,5380
2023-09-29 00:00:00,1,43,1,1,1,10,1,102,202,$27000,0,0,1,7,FS,2,10,201,150,5665
2023-09-29 00:00:00,1,2,1,1,1,10,1,102,202,$27000,0,0,1,7,FS,2,10,201,4759,11001
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$27000,24.9,0,1,7,FS,2,10,201,1410,73001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$27081,0,0,2,7,FS,2,10,201,6312,50001
2023-09-29 00:00:00,1,63,1,1,1,10,1,102,202,$27097,41.75,0,1,7,FS,2,10,201,8790,8001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$27099,0,0,2,7,FS,2,10,201,7310,13001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$27100,0,0,1,7,FS,1,10,201,3099,11001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$27140,0,0,1,7,FS,2,10,201,4751,25740
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$27140,42,0,1,7,FS,2,10,201,5619,76001
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$27170,37.03,0,1,7,FS,2,10,201,4719,23001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,"$27177,95",0,0,5,7,FS,2,10,201,8559,76130
2023-09-29 00:00:00,1,42,1,1,1,10,1,102,202,$27230,0,0,1,7,FS,2,10,201,3311,11001
2023-09-29 00:00:00,1,42,1,1,1,10,1,102,202,$27293,0,0,1,7,FS,2,10,201,9411,47001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$27300,0,0,1,7,FS,2,10,201,141,18001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$27315,0,0,1,7,FS,1,10,201,4690,5212
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$27369,0,0,3,7,FS,2,10,201,9820,25260
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$27417,24.9,0,2,7,FS,2,10,201,4775,11001
2023-09-29 00:00:00,1,55,1,1,1,10,1,102,202,"$27492,03",41.95,0,1,7,FS,2,10,201,90,47053
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$27500,0,0,1,7,FS,2,10,201,4530,66001
2023-09-29 00:00:00,1,42,1,1,1,10,1,102,202,$27604,0,0,1,7,FS,2,10,201,7490,47001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$27690,0,0,3,7,FS,2,10,201,2395,11001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$27700,0,0,3,7,FS,1,10,201,2023,11001
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$27700,24.9,0,1,7,FS,2,10,201,7020,25754
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$27740,25,0,1,7,FS,2,10,201,4782,76111
2023-09-29 00:00:00,1,58,1,1,1,10,1,102,202,$27750,20.88,0,1,7,FS,2,10,201,10,85440
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$27850,0,0,2,7,FS,2,10,201,9002,5001
2023-09-29 00:00:00,1,43,1,1,1,10,1,102,202,$27900,0,0,1,7,FS,2,10,201,10,76834
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$27900,14.36,0,2,7,FS,2,10,201,5820,66001
2023-09-29 00:00:00,1,58,1,1,1,10,1,102,202,$27900,20.88,0,1,7,FS,2,10,201,10,25740
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$27945,0,0,1,7,FS,2,10,201,5613,44650
2023-09-29 00:00:00,1,55,1,1,1,10,1,102,202,$27960,41.95,0,1,7,FS,2,10,201,8299,50001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$27980,0,0,1,7,FS,1,10,201,4642,5088
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$27990,0,0,1,7,FS,2,10,201,4774,8001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$27990,0,0,1,7,FS,2,10,201,4643,52001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28000,0,0,1,7,FS,1,10,201,4690,76834
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$28000,0,0,1,7,FS,2,10,201,4752,11001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28000,0,0,1,7,FS,2,10,201,8610,13836
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28000,0,0,1,7,FS,2,10,201,1313,20013
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28000,0,0,1,7,FS,2,10,201,170,25175
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28000,0,0,1,7,FS,2,10,201,20,47053
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28000,0,0,1,7,FS,2,10,201,10,73504
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28000,0,0,1,7,FS,2,10,201,5611,88001
2023-09-29 00:00:00,1,49,1,1,1,10,1,102,202,$28000,0,0,2,7,FS,2,10,201,20,76892
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$28000,24.9,0,1,7,FS,2,10,201,7500,11001
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$28000,24.9,0,1,7,FS,2,10,201,6619,25307
2023-09-29 00:00:00,1,55,1,1,1,10,1,102,202,$28000,41.95,0,1,7,FS,2,10,201,90,23001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28040,0,0,1,7,FS,2,10,201,4642,41001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28078,0,0,2,7,FS,1,10,201,820,11001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28089,0,0,2,7,FS,2,10,201,4771,5360
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28120,0,0,2,7,FS,2,10,201,3110,5001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28121,0,0,1,7,FS,2,10,201,4772,54001
2023-09-29 00:00:00,1,49,1,1,1,10,1,102,202,$28150,0,0,1,7,FS,2,10,201,81,25754
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28180,0,0,1,7,FS,1,10,201,1313,8001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28180,0,0,1,7,FS,1,10,201,6496,47001
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28180,0,0,1,7,FS,2,10,201,990,5045
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28180,0,0,1,7,FS,2,10,201,7810,5615
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28180,0,0,1,7,FS,2,10,201,121,17380
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28180,0,0,1,7,FS,2,10,201,2429,25290
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28180,0,0,1,7,FS,2,10,201,4923,68406
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28180,0,0,1,7,FS,2,10,201,4649,68755
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28180,0,0,1,7,FS,2,10,201,129,70215
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28180,0,0,1,7,FS,2,10,201,10,73555
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28180,0,0,1,7,FS,2,10,201,5012,76834
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28180,0,0,1,7,FS,2,10,201,4649,81736
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28200,0,0,1,7,FS,2,10,201,1630,68001
2023-09-29 00:00:00,1,63,1,1,1,10,1,102,202,$28300,41.75,0,1,7,FS,2,10,201,4782,63001
2023-09-29 00:00:00,1,42,1,1,1,10,1,102,202,$28303,0,0,3,7,FS,2,10,201,8720,76001
2023-09-29 00:00:00,1,54,1,1,1,10,1,102,202,$28347,41.33,0,2,7,FS,2,10,201,20,76111
2023-09-29 00:00:00,1,39,1,1,1,10,1,102,202,$28350,0,0,1,7,FS,2,10,201,127,76001
2023-09-29 00:00:00,1,2,1,1,1,10,1,102,202,"$28367,78",0,0,1,7,FS,2,10,201,8710,11001
2023-09-29 00:00:00,1,30,1,1,1,10,1,102,202,$28400,36.18,0,2,7,FS,2,10,201,9499,25175
2023-09-29 00:00:00,1,56,1,1,1,10,1,102,202,$28493,0,0,1,7,FS,2,10,201,3211,5001
2023-09-29 00:00:00,1,7,1,1,1,10,1,102,202,$28500,0,0,1,7,FS,2,10,201,4761,5360
